,Unnamed: 0,index,id,gamename,furigana,sellday,brandname,median,stdev,creater,kansouurl,checked,hanbaisuu,average2,median2,count2,comike,shoukai,model,checked2,erogame,galge,elfics,banner_url,admin_checked,max2,min2,gyutto_enc,gyutto_id,dmm,dmm_genre,dmm_genre_2,erogametokuten,total_play_time_median,time_before_understanding_fun_median,dlsite_id,dlsite_domain,the_number_of_uid_which_input_pov,the_number_of_uid_which_input_play,total_pov_enrollment_of_a,total_pov_enrollment_of_b,total_pov_enrollment_of_c,trial_url,trial_h,http_response_code,okazu,axis_of_soft_or_hard,trial_url_update_time,genre,twitter,erogetrailers,tourokubi,digiket,dmm_sample_image_count,dlsite_sample_image_count,gyutto_sample_image_count,digiket_sample_image_count,twitter_search,tgfrontier,gamemeter,twitter_data_widget_id,twitter_data_widget_id_before,twitter_data_widget_id_official,masterup,masterup_tourokubi,steam,dlsite_rental,dmm_subsc,surugaya_1,surugaya_2,surugaya_1_back_image,surugaya_2_back_image,count_all,playrack,vndb,moepedia,笑,つじつまがあっている,感動,鬱,熱血,幼馴染,ツインテール,純愛,無表情
3836,3836,1592,25537,閃乱カグラ SHINOVI VERSUS -少女達の証明-,センランカグラシノビバーサスショウジョタチノショウメイ,2017-06-30,966,75,,,,t,,75,,1,,http://dlsoft.dmm.com/detail/marv_0001/egsa-001,PC,f,f,,,,,75,75,,,,,,,14.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,0001-01-01 00:00:00,爆乳ハイパーバトル,senran_kagurapr,0,2017-07-02,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,9481,,0,0,0,0,0,0,0,0,0,0
3837,3837,1593,25539,まいてつ -PURE STATION-,マイテツピュアステーション,2018-07-26,1461,76,1.0,,,t,,76,,2,,https://maitetsucs.com/,PS4,t,f,,,,,76,75,,,,,,,35.0,,,,1.0,5.0,14.0,0.0,0.0,,,,,,0001-01-01 00:00:00,,maitetsu_ps,14830,2017-07-03,,-1,-1,-1,-1,,0,,,,,,,,f,,107001208,107001725,f,f,8,0,v18131,0,0,0,0,0,0,0,0,0,0
3838,3838,4128,25541,スペースライブ,スペースライブ,2018-11-30,111,53,5.0,,,t,,54,,4,1022439.0,https://circus-co.jp/product/spacelive/,PC,f,f,,,,,60,50,,211444.0,ggs_1133,digital,pcgame,3885.0,,,VJ012248,soft,0.0,4.0,,,,,,,,,0001-01-01 00:00:00,スペースアイドルアドベンチャー,,14848,2017-07-03,ITM0179984,5,5,-1,5,,0,,,,,,,421710.0,f,,0,0,f,f,5,14170,v21434,0,0,0,0,0,0,0,0,0,0
3839,3839,1820,25543,Ninja Girl and the Mysterious Army of Urban Legend Monsters,ニンジャガールアンドザミステリアスアーミーオブアーバンレジェンドモンスターズ,2019-06-24,5483,70,11.0,,,t,,68,,54,1047878.0,http://codejp.com/ninja-project/,PC,t,f,,,,,95,35,,,2213apc12891,mono,pcgame,,4.0,2.0,,,6.0,55.0,28.0,5.0,0.0,http://codejp.com/ninja-project/#download,f,,,,2019-05-25 07:31:20.516198,,,14849,2017-07-03,,0,-1,-1,-1,,0,,,,,2019-06-04,2019-06-05 06:40:17.81262,1094930.0,f,,145065279,0,f,f,64,395,v21435,0,0,0,0,0,3,0,0,0,0
3840,3840,4361,25545,月に寄りそう乙女の作法 ～ひだまりの日々～,ツキニヨリソウオトメノサホウヒダマリノヒビ,2017-10-26,4199,85,7.0,,,t,,83,,5,,https://dramaticcreate.com/tsukiniyorisou/,PS4,t,f,,,,,89,71,,,,,,,,,,,0.0,8.0,,,,,,,,,0001-01-01 00:00:00,恋愛アドベンチャー,,14841,2017-07-04,,-1,-1,-1,-1,,0,,,,,,,,f,,107001218,0,f,f,9,0,v10680,0,0,0,0,0,0,0,0,0,0
3841,3841,4362,25547,デート・ア・ライブ 凜緒リンカーネイション HD,デートアライブリオリンカーネイションエイチディー,2017-10-12,2567,85,,,,t,,85,,1,,https://www.compileheart.com/date/ps4/,PS4,t,f,,,,,85,85,,,,,,,,,,,1.0,1.0,1.0,3.0,0.0,,,,,,0001-01-01 00:00:00,精霊攻略アドベンチャー,date_a_info,0,2017-07-04,,-1,-1,-1,-1,,0,,,,,,,1047440.0,f,,107001193,107001194,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
3842,3842,1595,25551,密室のサクリファイス ～ミキ:ハイテンションナイト～,ミッシツノサクリファイスミキハイテンションナイト,2011-07-06,731,80,,,,t,,80,,1,,https://www.d3p.co.jp/miki_sacrifice/,PSP,f,f,,,,,80,80,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,アドベンチャー,,0,2017-07-06,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,v13760,0,0,0,0,0,0,0,0,0,0
3843,3843,4814,25554,東方恋戦符,トウホウレンセンフ,2016-10-10,5486,70,,,,t,,70,,1,,http://ateliersukima.web.fc2.com/rensenfu/index.html,PC,f,f,,,,,70,70,,,,,,,6.0,,RJ186561,home,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,カードゲーム+ボードゲーム,,0,2017-07-07,,-1,3,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,13368,,0,0,0,0,0,0,0,0,0,0
3844,3844,1596,25564,甘えかたは彼女なりに。,アマエカタハカノジョナリニ,2017-10-26,781,55,,,,t,,55,,1,,http://www.entergram.co.jp/amanari/,PSV,t,f,,,,,55,55,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,,,,,,0001-01-01 00:00:00,恋愛アドベンチャー（甘えベタな彼女を愛でるADV）,,14845,2017-07-08,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,v18335,0,0,0,0,0,0,0,0,0,0
3845,3845,4144,25565,甘えかたは彼女なりに。,アマエカタハカノジョナリニ,2017-10-26,781,73,11.0,,,t,,73,,2,,http://www.entergram.co.jp/amanari/,PS4,t,f,,,,,80,65,,,,,,,13.0,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,恋愛アドベンチャー（甘えベタな彼女を愛でるADV）,,14845,2017-07-08,,-1,-1,-1,-1,,0,,,,,,,,f,,107001223,107001224,f,f,3,0,v18335,0,0,0,0,0,0,0,0,0,0
3846,3846,4145,25567,やはりゲームでも俺の青春ラブコメはまちがっている。＆続 おまとめセット,ヤハリゲームデモオレノセイシュンラブコメハマチガッテイルアンドゾクオマトメセット,2017-10-26,2282,74,1.0,,,t,,74,,2,,https://oregairu.mages.co.jp/ps4/,PS4,t,f,,,,,75,73,,,,,,,,,,,1.0,3.0,1.0,2.0,0.0,,,,,,0001-01-01 00:00:00,,anime_oregairu,0,2017-07-09,,-1,-1,-1,-1,,0,,,,,,,,f,,107001284,0,f,f,6,0,v12630,0,0,0,0,0,0,0,0,0,0
3847,3847,4816,25573,蝶々事件ラブソディック,チョウチョウジケンラブソディック,2017-11-30,2924,66,13.0,,,t,,66,,2,,https://www.otomate.jp/chouchoujiken/,PSV,t,f,,,,,75,57,,,,,,,,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,女性向け恋愛AVG,CCJLS_otomate,14567,2017-07-11,,-1,-1,-1,-1,,0,,,,,,,,f,,105001919,105001920,f,f,2,0,v19851,0,0,0,0,0,0,0,0,0,0
3848,3848,1599,25577,I AM,アイアム,2017-12-29,5492,68,16.0,,,t,,65,,8,,https://jinkosinsho.web.fc2.com/index.html,PC,t,f,,,,,87,40,,,,,,,3.0,,RJ217276,home,1.0,9.0,0.0,1.0,0.0,https://www.freem.ne.jp/win/game/15222,f,,,,0001-01-01 00:00:00,考察系サウンドノベル,,0,2017-07-13,,-1,8,-1,-1,,0,,,,,,,,f,,0,0,f,f,13,14669,v24090,0,0,0,0,0,0,0,0,0,0
3849,3849,1326,25598,カロ奈3 ～最終兵器妹～,カロナスリーサイシュウヘイキイモウト,2001-08-07,5498,10,,,,t,,10,,1,,,PC,f,f,,,,,10,10,,,,,,,3.0,,,,1.0,1.0,0.0,0.0,1.0,,,,,,0001-01-01 00:00:00,アドベンチャー,,0,2017-07-20,,-1,-1,-1,-1,,0,,,,,,,,f,,186003668,0,f,f,1,14722,,0,0,0,0,0,0,0,0,0,0
3850,3850,4375,25624,桜花裁き 斬,オウカサバキザン,2018-02-22,4199,84,8.0,,,t,,82,,12,,https://dramaticcreate.com/oukasabaki/index.html,PSV,t,f,,,,,97,69,,,,,,,20.0,1.0,,,2.0,12.0,6.0,10.0,1.0,,,,,,0001-01-01 00:00:00,奉行活劇アドベンチャー,oukasabakiv,14886,2017-07-25,,-1,-1,-1,-1,,0,,,,,,,,f,,105001898,0,f,f,12,0,v16858,0,0,0,0,0,0,2,0,0,0
3851,3851,4382,25629,千の刃濤、桃花染の皇姫,センノハトウツキソメノコウキ,2017-12-21,1856,75,18.0,,,t,,70,,8,,https://aria-soft.com/senmomo/,PSV,t,f,,,,,90,40,,,,,,,22.0,,,,2.0,8.0,2.0,6.0,1.0,,,,,,0001-01-01 00:00:00,忠義と愛のADV,,14885,2017-07-28,,-1,-1,-1,-1,,0,,,,,,,,f,,105001914,105001913,f,f,11,0,v15708,0,0,2,0,0,0,0,0,0,0
3852,3852,1611,25630,フユウソ -Snow World End- (全年齢本編無料版),フユウソスノーワールドエンドゼンネンレイホンペンムリョウバン,2017-07-28,4644,67,7.0,,,t,,65,,11,,http://www.dlsite.com/home/dlaf/=/aid/erogamescape/url/http%3A%2F%2Fwww.dlsite.com%2Fsoft%2Fcircle%2Freport%2F%3D%2Freport%2F2017072810%2F%3Fmedium%3Dbnlink%26source%3Duser%26program%3Dtext%26utm_medium%3Dbanner%26utm_campaign%3Dbnlink%26utm_content%3Dtext,PC,f,f,,,,,75,55,,,views_0543,digital,pcgame,,4.0,1.0,VJ012520,soft,4.0,16.0,5.0,8.0,5.0,,,,,,0001-01-01 00:00:00,,,0,2017-07-28,,3,4,-1,-1,,0,,,,,,,,f,,0,0,f,f,28,8144,,0,0,0,0,0,0,0,0,0,0
3853,3853,4823,25631,千の刃濤、桃花染の皇姫,センノハトウツキソメノコウキ,2017-12-21,1856,88,4.0,,,t,,88,,2,,https://aria-soft.com/senmomo/,PS4,t,f,,,,,90,85,,,,,,,,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,忠義と愛のADV,,14885,2017-07-28,,-1,-1,-1,-1,,0,,,,,,,,f,,107001300,107001299,f,f,3,0,v15708,0,0,0,0,0,0,0,0,0,0
3854,3854,4154,25635,忘却執事と恋するお嬢様の回想録(全年齢本編無料版),ボウキャクシツジトコイスルオジョウサマノメモワールゼンネンレイホンペンムリョウバン,2017-10-27,4644,56,11.0,,,t,,58,,11,,http://www.campus.gr.jp/product/koimemo/,PC,t,f,,,,,77,36,,,views_0562,digital,pcgame,,2.0,,VJ012521,soft,3.0,13.0,6.0,3.0,7.0,,,,,,0001-01-01 00:00:00,アドベンチャー,,0,2017-07-28,,6,5,-1,-1,,0,,,,,2017-09-27,2017-09-27 20:29:38.673287,,f,,0,0,f,f,24,3073,,0,0,0,0,0,0,0,0,1,0
3855,3855,2048,25638,閃乱カグラ Burst Re:Newal,センランカグラバーストリニューアル,2018-02-22,966,68,11.0,,,t,,68,,2,,https://senrankagura.marv.jp/series/burst_re/,PS4,t,f,,,,,75,60,,,,,,,,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,爆乳ハイパーバトル,senran_kaguraPR,0,2017-08-01,,-1,-1,-1,-1,,0,,,,,,,,f,,107001268,107001269,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
3856,3856,1612,25640,神頼みしすぎて俺の未来がヤバい。,カミダノミシスデギテオレノミライガヤバイ,2017-11-22,781,77,7.0,,,t,,77,,2,,http://www.entergram.co.jp/kamiyaba/,PSV,t,f,,,,,82,72,,,,,,,,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,恋愛アドベンチャー,,14903,2017-08-01,,-1,-1,-1,-1,,0,,,,,,,1856480.0,f,,105001900,105001901,f,f,4,0,v19769,0,0,0,0,0,0,0,0,0,0
3857,3857,4156,25642,Code:Realize ～白銀の奇跡～,コードリアライズハクギンノキセキ,2017-12-21,2924,72,2.0,,,t,,72,,2,,https://www.otomate.jp/code-realize/fd2/,PSV,t,f,,,,,73,70,,,,,,,9.0,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,女性向け恋愛ADV,CR_otomate,0,2017-08-02,,-1,-1,-1,-1,,0,,,,,,,,f,,105001952,105001953,f,f,2,0,v21521,0,0,0,0,0,0,0,0,0,0
3858,3858,4387,25648,ガールズ&パンツァー ドリームタンクマッチ,ガールズパンツァードリームタンクマッチ,2018-02-22,2224,70,6.0,,,t,,73,,3,,https://game-garupan-dx.bn-ent.net/,PS4,t,f,,,,,80,70,,,,,,,,,,,1.0,4.0,2.0,0.0,0.0,,,,,,0001-01-01 00:00:00,戦車アクション,garupan_game,0,2017-08-04,,-1,-1,-1,-1,,0,,,,,,,,f,,107001535,107001536,f,f,5,0,,0,0,0,0,0,0,0,0,0,0
3859,3859,4386,25651,四女神オンライン CYBER DIMENSION NEPTUNE,ヨンメガミオンラインサイバーディメンションネプテューヌ,2017-02-09,2567,65,7.0,,,t,,68,,3,,https://www.compileheart.com/neptune/4goddessesonline/,PS4,f,f,,,,,76,62,,,,,,,40.0,,,,0.0,4.0,,,,,,,,,0001-01-01 00:00:00,ねぷねぷアクションRPG,,0,2017-08-05,,-1,-1,-1,-1,,0,,,,,,,632350.0,f,,107000821,107000822,f,f,5,0,,0,0,0,0,0,0,0,0,0,0
3860,3860,1610,25652,神獄塔 メアリスケルター,カンゴクトウメアリスケルター,2016-10-13,2567,65,7.0,,,t,,65,,2,,https://www.compileheart.com/mary-skelter/,PSV,f,f,,,,,70,60,,,,,,,22.0,,,,0.0,4.0,,,,,,,,,0001-01-01 00:00:00,謎解き×パニック×アクティブ3DダンジョンRPG,,14287,2017-08-05,,-1,-1,-1,-1,,0,,,,,,,,f,,105001423,105001424,f,f,6,0,v20727,0,0,0,0,0,0,0,0,0,0
3861,3861,1723,25661,CAGE -SCHOOL-,ケージスクール,2014-02-04,3718,83,4.0,,,t,,83,,2,,,PC,f,f,,,,,85,80,,,,,,,,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-08,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,3,10066,v14690,0,0,0,0,0,0,0,0,0,0
3862,3862,4828,25662,夏の糸のその先,ナツノイトノソノサキ,2014-08-24,5507,77,8.0,,,t,,77,,6,,https://www.freem.ne.jp/win/game/7367,PC,f,f,,,,,85,65,,,,,,,3.0,1.0,,,1.0,7.0,5.0,6.0,0.0,,,,,,0001-01-01 00:00:00,,,0,2017-08-08,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,8,4021,v28705,0,0,0,0,0,0,0,0,3,0
3863,3863,1613,25665,逆転裁判4,ギャクテンサイバンフォー,2017-11-22,642,82,7.0,,,t,,80,,6,,https://www.capcom.co.jp/product/detail.php?id=243,3DS,t,f,,,,,89,70,,,,,,,10.0,1.0,,,0.0,7.0,,,,,,,,,0001-01-01 00:00:00,法廷バトル,gyakuten_capcom,0,2017-08-09,,-1,-1,-1,-1,,0,,,,,,,,f,,104001396,104001397,f,f,9,0,v717,0,0,0,0,0,0,0,0,0,0
3864,3864,4165,25669,ウサミエティモ ～ヲトコなタナ～,ウサミエティモヲトコナタナ,2016-02-12,4793,58,4.0,,,t,,58,,2,,https://www.freem.ne.jp/win/game/11194,PC,f,f,,,,,60,55,,,,,,,1.0,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,短編乙女ゲームADV,,0,2017-08-10,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,3,15540,,0,0,0,0,0,0,0,0,0,0
3865,3865,4390,25670,めるてぃんぐ♥あいすくりぃむ,メルティングアイスクリィム,2016-09-28,4793,60,3.0,,,t,,62,,3,,https://www.freem.ne.jp/win/game/12936,PC,f,f,,,,,65,60,,,,,,,1.0,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,GL恋愛ADV,,0,2017-08-10,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,4,14174,v24255,0,0,0,0,0,0,0,0,0,0
3866,3866,4391,25671,とりーとあんどとりーと!,トリートアンドトリート,2017-03-04,4793,65,5.0,,,t,,65,,3,,http://kagess.web.fc2.com/game/tat/index.html,PC,f,f,,,,,70,60,,,,,,,1.0,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,掌編探索ADV,,0,2017-08-10,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,4,14175,,0,0,0,0,0,0,0,0,0,0
3867,3867,4166,25672,僕が彼を死なせない。,ボクガカレヲシナセナイ,2017-06-17,4793,60,7.0,,,t,,60,,2,,http://kagess.web.fc2.com/game/bks/index.html,PC,f,f,,,,,65,55,,,,,,,1.0,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,BL探索ADV,,0,2017-08-10,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,3,4320,,0,0,0,0,0,0,0,0,0,0
3868,3868,1516,25673,緑の姫君,ミドリノヒメギミ,2015-10-07,5509,70,,,,t,,70,,1,,https://www.freem.ne.jp/win/game/10212,PC,f,f,,,,,70,70,,,,,,,2.0,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-10,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,22279,v25835,0,0,0,0,0,0,0,0,0,0
3869,3869,4392,25674,Chloe,クロエ,2016-11-19,5509,65,,,,t,,65,,1,,https://www.freem.ne.jp/win/game/13350,PC,f,f,,,,,65,65,,,,,,,,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-10,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,18294,v25872,0,0,0,0,0,0,0,0,0,0
3870,3870,4829,25682,オヤジGO!,オヤジゴー,2013-12-31,3133,80,5.0,,,t,,80,,14,,,PC,f,f,,,,,85,70,,,,,,,5.0,,RJ127805,home,2.0,15.0,8.0,1.0,1.0,,,,,,0001-01-01 00:00:00,オヤジ育成シミュレーション・ノベルゲーム,,0,2017-08-11,,-1,3,-1,-1,,0,,,,,,,,f,,0,0,f,f,20,6128,,0,0,0,3,0,0,0,0,0,0
3871,3871,4178,25683,蒼の彼方のフォーリズム for Nintendo Switch,アオノカナタノフォーリズムフォーニンテンドースイッチ,2018-03-29,2849,87,8.0,,,t,,90,,9,,https://store-jp.nintendo.com/list/software/70010000001561.html,NS,t,f,,,,,100,82,,,,,,,24.0,1.0,,,2.0,9.0,10.0,0.0,2.0,,,,,,0001-01-01 00:00:00,少女たちが空を駆け、恋を知るADV,,14915,2017-08-11,,-1,-1,-1,-1,,0,,,,,,,,f,,109000084,109000085,f,f,11,0,v12849,0,0,0,1,0,3,0,0,0,0
3872,3872,4179,25684,リディー&スールのアトリエ ～不思議な絵画の錬金術士～,リディーアンドスールノアトリエフシギナエガノレンキンジュツシ,2017-12-21,766,80,1.0,,,t,,80,,3,,http://www.gamecity.ne.jp/atelier/lydie/,PS4,t,f,,,,,81,80,,,,,,,44.0,,,,0.0,5.0,,,,,,,,,0001-01-01 00:00:00,錬金術再生RPG,gustatelierpr,0,2017-08-11,,-1,-1,-1,-1,,0,,,,,,,,f,,107001291,107004678,f,f,7,0,,0,0,0,0,0,0,0,0,0,0
3873,3873,4830,25685,吉原彼岸花 久遠の契り,ヨシワラヒガンバナクオンノチギリ,2017-10-12,1866,75,,,,t,,75,,1,,https://www.prot.co.jp/psv/yoshiwara/index.html,PSV,t,f,,,,,75,75,,,,,,,,,,,1.0,2.0,2.0,0.0,0.0,,,,,,0001-01-01 00:00:00,恋愛ADV,,14553,2017-08-11,,-1,-1,-1,-1,,0,,,,,,,,f,,105001894,0,f,f,1,0,v13994,0,0,0,0,0,0,0,0,0,0
3874,3874,4183,25686,虚構英雄ジンガイア FINAL,キョコウエイユウジンガイアファイナル,2017-08-11,4546,85,10.0,,,t,,84,,56,,http://bakasuka.boy.jp/GinGaia/#/,PC,t,f,,,,,100,50,,,,,,,12.0,1.0,,,7.0,59.0,52.0,2.0,0.0,,,,,,0001-01-01 00:00:00,いつか父親になるAVG,,0,2017-08-11,,-1,-1,-1,-1,,0,,,,,,,,f,,186061864,0,f,f,74,9038,v31205,0,0,9,6,0,12,0,0,0,0
3875,3875,4395,25688,リディー&スールのアトリエ ～不思議な絵画の錬金術士～,リディーアンドスールノアトリエフシギナエガノレンキンジュツシ,2017-12-21,766,78,11.0,,,t,,78,,2,,http://www.gamecity.ne.jp/atelier/lydie/,PSV,t,f,,,,,85,70,,,,,,,30.0,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,錬金術再生RPG,gustatelierpr,0,2017-08-12,,-1,-1,-1,-1,,0,,,,,,,,f,,105001908,105980003,f,f,3,0,,0,0,0,0,0,0,0,0,0,0
3876,3876,4674,25692,兄や弟にパンツ盗られるだけ,アニヤオトウトニパンツトラレルダケ,2015-01-10,5057,65,20.0,,,t,,57,,4,,,BROWSER,f,f,,,,,70,27,,,,,,,,,,,1.0,5.0,1.0,0.0,0.0,,,,,,0001-01-01 00:00:00,,,0,2017-08-15,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,6,0,,0,0,0,0,0,0,0,0,0,0
3877,3877,4184,25693,カガミハラ/ジャスティス,カガミハラジャスティス,2017-08-11,3510,80,7.0,,,t,,79,,20,,http://fragaria.info/justice/,PC,f,f,,,http://fragaria.info/justice/img/banner_600.png,,94,60,,,,,,,33.0,6.0,,,0.0,20.0,,,,https://www.freem.ne.jp/win/game/4587,,,,,2017-08-15 15:58:13.463883,,,0,2017-08-15,,-1,-1,-1,-1,,0,,,,,,,,f,,186061863,0,f,f,39,4329,,0,0,0,0,0,0,0,0,0,0
3878,3878,4834,25696,Ewig -エーヴィヒ- 第一章「永遠＊＊」,エーヴィヒダイイッショウ,2017-08-11,5512,79,7.0,,,t,,80,,7,,https://ewig.atelierpp.com/,PC,f,f,,,http://physicspoint.daa.jp/games/ewig/banner/banner_l01.jpg,,90,70,,,,,,,9.0,,RJ208804,home,0.0,8.0,,,,https://www.freem.ne.jp/dl/win/15768,f,,,,0001-01-01 00:00:00,ビジュアルノベル,,0,2017-08-16,,-1,9,-1,-1,,0,,,,,,,,f,,0,0,f,f,13,5359,v31454,0,0,0,0,0,0,0,0,0,0
3879,3879,4185,25704,まじかるとらぶる_03,マジカルトラブル,2013-01-07,3565,67,2.0,,,t,,67,,2,,http://b.dlsite.net/RG11085/archives/1757526.html,PC,f,f,,,,,68,65,,,,,,,,,RJ108809,home,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-18,ITM0076641,-1,3,-1,3,,0,,,,,,,,f,,0,0,f,f,2,20194,v13506,0,0,0,0,0,0,0,0,0,0
3880,3880,4678,25705,まじかるとらぶる_04,マジカルトラブル,2016-09-03,3565,65,0.0,,,t,,65,,2,,http://b.dlsite.net/RG11085/archives/1868621.html,PC,f,f,,,,,65,65,,,,,,,,,RJ182960,home,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-18,,-1,1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,20023,v13506,0,0,0,0,0,0,0,0,0,0
3881,3881,4679,25706,まじかるとらぶる_05,マジカルトラブル,2016-09-04,3565,65,0.0,,,t,,65,,2,,http://b.dlsite.net/RG11085/archives/1868665.html,PC,f,f,,,,,65,65,,,,,,,,,RJ182961,home,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-18,,-1,1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,18296,v13506,0,0,0,0,0,0,0,0,0,0
3882,3882,4680,25707,まじかるとらぶる_06,マジカルトラブル,2016-09-05,3565,65,1.0,,,t,,65,,2,,http://b.dlsite.net/RG11085/archives/1868718.html,PC,f,f,,,,,65,64,,,,,,,,,RJ182962,home,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-18,,-1,1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,19876,v13506,0,0,0,0,0,0,0,0,0,0
3883,3883,4681,25708,まじかるとらぶる_07,マジカルトラブル,2017-08-11,3565,65,,,,t,,65,,1,,,PC,f,f,,,,,65,65,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,0001-01-01 00:00:00,,,0,2017-08-18,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,18297,,0,0,0,0,0,0,0,0,0,0
3884,3884,4682,25710,トリユメ ～トリフォニウムノユメ～,トリユメトリフォニウムノユメ,2009-12-30,1300,50,,,,t,,50,,1,,,PC,f,f,,,,,50,50,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2017-08-18,,-1,-1,-1,-1,,0,,,,,,,,f,,186020083,0,f,f,2,14176,v3801,0,0,0,0,0,0,0,0,0,0
3885,3885,1338,25712,I/DEAL GUNS&ROCKS AUREA MEDIOCRITAS,イデアルガンズロックスアウレアメディオクリタース,2013-08-26,3903,60,,,,t,,60,,1,,,PC,f,f,,,,,60,60,,,,,,,,,RJ121130,home,0.0,1.0,0.0,0.0,0.0,,,,,,0001-01-01 00:00:00,,,0,2017-08-18,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,18298,,0,0,0,0,0,0,0,0,0,0
3886,3886,1519,25713,まんけん!,マンケン,2010-06-21,3696,70,,,,t,,70,,1,,http://atelier773.dojin.com/manken/index.html,PC,f,f,,,,,70,70,,,,,,,,,RJ062789,home,0.0,1.0,0.0,0.0,0.0,http://atelier773.dojin.com/manken/dowanload.html,,,,,2017-08-18 21:19:57.365664,学園ライフアドベンチャー,,0,2017-08-18,,-1,3,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,15034,v8455,0,0,0,0,0,0,0,0,0,0
3887,3887,1520,25714,まんけん!アイ!マイ!ガールズ,マンケンアイマイガールズ,2010-12-31,3696,70,,,,t,,70,,1,,http://atelier773.dojin.com/manken2/2index.html,PC,f,f,,,,,70,70,,,,,,,,,RJ071901,home,0.0,1.0,0.0,0.0,0.0,,,,,,0001-01-01 00:00:00,ノベル,,0,2017-08-18,,-1,3,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,610,v16314,0,0,0,0,0,0,0,0,0,0
3888,3888,1545,25736,ブルースクリーンの恋人,ブルースクリーンノコイビト,2014-12-02,5520,75,,,,t,,75,,1,,https://www.freem.ne.jp/win/game/8003,PC,f,f,,,,,75,75,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,0001-01-01 00:00:00,ノベル,,0,2017-08-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,14646,,0,0,0,0,0,0,0,0,0,0
3889,3889,2577,25737,After Dead,アフターデッド,2014-08-17,5521,65,14.0,,,t,,65,,2,,http://zombiestyle.blog.fc2.com/blog-entry-11.html,PC,f,f,,,,,75,55,,,,,,,2.0,,,,0.0,2.0,0.0,0.0,0.0,,,,,,0001-01-01 00:00:00,ゾンビラブストーリー,,0,2017-08-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,14647,v16016,0,0,0,0,0,0,0,0,0,0
